id,value,name,loc_type,parent,latitude,longitude
426,45724011,BARA KHARPAN,4,457240,25.0248167704,90.9159996154
427,10099119,BARA MALANCHA,4,100991,22.5532504719,90.8740184411
428,20194010,BARA SHALGHAR,4,201940,23.6811665017,91.0359836974
429,55772512,BARA SHASHI,4,557725,26.2483247302,88.7076663591
430,55525520,BARABARI,4,555255,25.8776118736,89.5269918339
431,55852719,BARABIL,4,558527,25.8535473723,89.1772361665
432,20158619,BARAKUNDA,4,201586,22.5737516273,91.6726404705
433,30484213,BARAGHARIA,4,304842,24.4513496695,90.8988972906
434,50706619,BARAGHARIA,4,507066,24.6115296607,88.249349047
435,45613113,BARAHIT,4,456131,24.6461295604,90.5730886187
436,50691521,BARAIGRAM,4,506915,24.3149592145,89.1972561576
437,60913136,BARAIKANDI,4,609131,24.8714622523,91.8591500027
438,30598420,BARAIKHALI,4,305984,23.5943477565,90.2393529103
439,20128581,BARAIL,4,201285,23.9474884837,91.0156709069
440,60361131,BARAIURI,4,603611,24.5242074054,91.4432636703
441,20197512,BARAKANDA,4,201975,23.6142788708,90.6772238787
442,40507925,BARAKHADA,4,405079,23.9187287139,89.1006405708
443,55523315,BARAKHATA,4,555233,26.1996541812,89.1192979947
444,45720923,BARHATTA,4,457209,24.8773330806,90.8977109407
445,30333025,BARIA,4,303330,23.9841303889,90.4786253133
446,20158628,BARIADYALA,4,201586,22.6690847477,91.6363914429
447,55326713,BARISAL,4,553267,25.2498643231,89.3863947479
448,30333613,BARISHABA,4,303336,24.191247544,90.6424217564
449,20842147,BARKAL,4,208421,22.7916297174,92.3097847266
450,60581499,PAURASHAVA,4,605814,24.6874242777,92.1994279671
451,30266227,BARRAH,4,302662,23.668958379,90.1914504651
452,30597413,BASAIL,4,305974,23.6155937596,90.3606134121
453,10424017,BASANDA,4,104240,22.6710234122,90.2123603637
454,30827629,BASANTAPUR,4,308276,23.6375567537,89.6975518994
455,40410915,BASUARI,4,404109,23.1675174741,89.3486035219
456,50813422,BASUDEBPUR,4,508134,24.5266396038,88.3229530824
457,20754723,BATAIYA,4,207547,22.8662309067,91.2178814381
458,10063231,BATAJORE,4,100632,22.9153568456,90.2620945137
5132,30934794762,PAUJAN,5,30934794,,
459,50386119,BARATARA,4,503861,25.0845058679,89.1338728167
460,40471235,BATIAGHATA,4,404712,22.7363200043,89.4938854748
461,20466719,BATNATALI,4,204667,22.8748414523,91.8032999457
462,30484917,BAULAI,4,304849,24.4181990681,90.8323439937
463,30592421,BAUSIA,4,305924,23.5386972498,90.6696342635
464,20126331,BAYEK,4,201263,23.6743403815,91.1721097521
465,30548715,BAYRATALA,4,305487,23.2939621505,90.1413897853
466,60911717,BEANI BAZAR,4,609117,24.8390006878,92.1413193254
467,20750724,BEGUMGANJ,4,207507,22.9319232032,91.083706523
468,20467035,GUIMARA,4,204670,22.9908743524,91.89534532
469,20842923,BELAI CHHARI,4,208429,22.4606770525,92.3370917981
470,55277716,BELAICHANDI,4,552777,25.7255749296,88.8997386947
471,40180713,BELGACHHI,4,401807,23.7196382914,88.9422629152
472,50881127,BELKUCHI,4,508811,24.3189550477,89.7347935348
473,50818227,BELPUKURIA,4,508182,24.3773747146,88.7329776157
474,40010825,BEMARTA,4,400108,22.6350883988,89.8169711073
475,40419025,BENAPOLE,4,404190,23.0469813077,88.9141925672
476,50761699,PAURASHAVA,4,507616,24.0677001579,89.6280375866
477,30260419,BERAID,4,302604,23.8094541384,90.465568171
478,55496118,BERUBARI,4,554961,25.9546175624,89.7486338809
479,45617215,BETAGAIR,4,456172,24.5480811252,90.5491276252
480,10044711,BETAGI,4,100447,22.4218695887,90.1852841618
481,20157015,BETAGI,4,201570,22.4303752651,91.9954787938
482,55852721,BETGARI,4,558527,25.8625113599,89.1264599176
483,30564611,BETILA MITARA,4,305646,23.8243549547,90.0419323378
484,55326719,BETKAPA,4,553267,25.2928511735,89.4467951222
485,45898815,BETMARI GHUGHURAKANDI,4,458988,24.9227686353,90.0464690891
486,10795825,BETMORE RAJPARA,4,107958,22.2753591827,89.8993237309
487,20514315,BHABANIGANJ,4,205143,22.8649824451,90.8483127413
488,45612029,BHABANIPUR,4,456120,24.4980445031,90.2840984401
489,50646921,BHABICHA,4,506469,24.8556185546,88.6181901729
490,30355810,BHABRASUR,4,303558,23.2831641986,89.8919433862
491,30598427,BHAGYAKUL,4,305984,23.505375638,90.2084266537
492,20464915,BHAIBONCHHARA,4,204649,23.1916920209,91.9607163674
493,30481199,PAURASHAVA,4,304811,24.0544121126,90.9857637019
494,55523319,BHALAGURI,4,555233,26.0526125074,89.2469765018
495,40473013,BHANDAR PARA,4,404730,22.7567510276,89.445356378
496,55271719,BHANDARA,4,552717,25.6237041142,88.4762331119
497,50881140,BHANGABARI,4,508811,24.3069791201,89.6719906178
498,40180723,BHANGABARIA,4,401807,23.7990293738,88.8492975315
499,30937614,BHARA,4,309376,24.1298020401,89.8339349844
500,45611317,BHARADOBA,4,456113,24.435362545,90.4015986604
501,50644713,BHARSO,4,506447,24.7313611977,88.6382440571
502,20195420,BHASANIA,4,201954,23.6497997955,90.8502185066
503,30298419,BHASHANCHAR,4,302984,23.4943412519,89.9995079129
504,30936639,BHATGRAM,4,309366,24.093143567,90.0668408913
505,55328217,BHATGRAM,4,553282,25.3613363031,89.4219709315
506,60902917,BHATI PARA,4,609029,24.8666261002,91.2922583935
507,20158638,BHATIARI,4,201586,22.4256345523,91.7556289139
508,20156119,PATIYA,4,201561,22.2800260852,91.9689687921
509,45898820,BHATSALA,4,458988,24.9838354212,90.0487222206
510,55945140,BHATURIA,4,559451,25.8206899492,88.2038779763
511,50108111,BHELABARI,4,501081,24.8063471184,89.5473263967
512,55520211,BHELABARI,4,555202,25.9760339218,89.3913213449
513,55857628,BHENDABARI,4,558576,25.493360022,89.2197187248
514,50645015,BHIMPUR,4,506450,24.8477153526,88.8429242103
515,10791423,BHITABARIA,4,107914,22.5178862575,90.0489662054
516,55495219,BHOGDANGA,4,554952,25.8674577302,89.6807975125
517,55779040,BHOJANPUR DEBNAGAR,4,557790,26.463555279,88.5065645623
518,30866511,BHOJESHWAR,4,308665,23.2394692951,90.3849417156
519,40416110,BHOJGATI,4,404161,23.0733435184,89.2351885306
520,40017317,BHOJPATIA,4,400173,22.5296431728,89.7190776453
521,55523917,BHOTEMARI,4,555239,25.9876637465,89.1596768512
522,30931999,PAURASHAVA,4,309319,24.4697466173,89.8625779613
523,60586510,BHUKSHIMAIL,4,605865,24.5851260403,92.0337025497
524,50767217,BHULBARIA,4,507672,24.0665719909,89.4463462357
525,60588319,BHUNABIR,4,605883,24.3329348792,91.6552389062
526,55490619,BHURUNGAMARI,4,554906,26.1172294769,89.6528853393
527,20842163,BHUSHAN CHHARA,4,208421,22.8540825863,92.3813716707
528,10066231,BIDYANANDAPUR,4,100662,22.8376218229,90.4253677587
529,30866518,BIJHARI,4,308665,23.2321614667,90.4162661749
530,20193335,BIJOYPUR,4,201933,23.419823828,91.1436735938
531,50640642,BILASBARI,4,506406,24.9110425723,88.9705780097
532,30869429,BILASPUR,4,308694,23.3330476725,90.3710984247
533,50762213,BILCHALAN UNION,4,507622,24.2488975707,89.303661259
534,20758725,BINODPUR,4,207587,22.8377446584,91.0805964395
535,30680725,BINYABAID,4,306807,24.14201037,90.8346952207
536,50695523,BIPRA BELGHARIA,4,506955,24.4682662168,88.929015917
537,40555723,BIRAIL PALITA,4,405557,23.3541363116,89.4937336242
538,30598433,BIRTARA,4,305984,23.5762962574,90.3244501295
539,30670226,BISHNANDI,4,306702,23.7612129023,90.7161572841
540,20132231,BISHNUPUR,4,201322,23.3073084496,90.668306086
541,40010834,BISHNUPUR,4,400108,22.7291720186,89.8075504066
542,40874715,BISHNUPUR,4,408747,22.4296662223,89.1143077944
543,50644720,BISHNUPUR,4,506447,24.6900604075,88.8005728294
544,55850318,BISHNUPUR,4,558503,25.6153674551,89.0414186589
545,20128522,BITGHAR (TIARA),4,201285,23.8417543183,91.0403507867
546,55322421,BOALI,4,553224,25.2969969486,89.5490603865
547,40503920,BOALIA,4,405039,23.9565906721,88.8329749672
548,60910813,BOALJUR BAZAR,4,609108,24.6760898425,91.7724718808
549,20845840,BAGHACHATAR,4,208458,22.9407842108,92.2225521256
550,50102099,PAURASHAVA,4,501020,24.8433914682,89.3738130421
551,45612322,BOKAINAGAR,4,456123,24.7339261607,90.6064567312
552,20129017,BOLAKOT,4,201290,24.1990253405,91.1158177004
553,55731528,BORAGARI,4,557315,26.1320924104,88.8305960482
554,40652814,BORANAL ELIASABAD,4,406528,22.994428531,89.6303028028
555,45615231,BORAR CHAR,4,456152,24.8648286928,90.2829238858
556,30353211,BORASI,4,303532,22.9824461117,89.8378717562
557,50886113,BRAHMAGACHHA,4,508861,24.5248016836,89.5864192069
558,20191518,BRAHMAN PARA,4,201915,23.6217745029,91.1120406682
559,30670229,BRAHMANDI,4,306702,23.7719191067,90.6162429228
560,20121394,UTTAR SHUHILPUR,4,201213,24.0416657037,91.1120477235
561,10041947,BUKABUNIA,4,100419,22.3084741719,90.0522097035
562,55274319,BULAKIPUR,4,552743,25.3316209179,89.2047547666
563,55499422,BURABURI,4,554994,25.7178929697,89.7063877233
564,50106731,BURAIL,4,501067,24.6484485132,89.3061605812
565,10042838,BURIR CHAR,4,100428,22.1404814189,90.1669750881
566,20153710,BURISH CHAR,4,201537,22.4156521113,91.8702640964
567,20150447,BURUMCHHARA,4,201504,22.1767846761,91.8829137063
568,30561028,CHAK MIRPUR,4,305610,23.9540671314,89.8379202217
569,20221699,PAURASHAVA,4,202216,21.764088428,92.073337034
570,50761615,CHAKLA,4,507616,24.0136032146,89.6261301868
571,30685227,CHALAK CHAR,4,306852,24.172317065,90.7231671312
572,40471799,CHALNA PAURASHAVA,4,404717,22.5810975753,89.5028657236
573,50108119,CHALUABARI,4,501081,25.0034370686,89.6227410894
574,60903223,CHAMARDANI,4,609032,25.0495032263,91.041499323
575,20150818,CHAMBAL,4,201508,21.9613805994,91.9791049188
576,50100627,CHAMPAPUR,4,501006,24.7498480073,89.1138086427
577,50886119,CHANDAIKONA,4,508861,24.5271345275,89.4997101673
578,50646931,CHANDAN NAGAR,4,506469,24.9200568138,88.618094388
579,30827632,CHANDANI,4,308276,23.7680465307,89.5740078324
580,20197519,CHANDANPUR,4,201975,23.6531120994,90.6825593595
581,30487919,CHANDI PASHA,4,304879,24.3598017881,90.7248263744
582,60587421,CHANDIGHAT,4,605874,24.4902146495,91.7839571259
583,20516523,CHANDIPUR,4,205165,23.0777598293,90.8182580488
584,55277717,CHANDIPUR,4,552777,25.621544872,88.889365766
585,55734534,CHANDKHANA,4,557345,25.8430276629,89.0324106555
586,10060327,CHANDPASHA,4,100603,22.7837422974,90.3458920129
587,40015823,CHANDPI,4,400158,22.4709177759,89.6248389355
588,10099157,CHANDPUR,4,100991,22.4116513945,90.8348819265
589,30484528,CHANDPUR,4,304845,24.2986844512,90.850582747
590,40441421,CHANDPUR,4,404414,23.5952533118,89.1373492844
591,20132254,CHANDRA,4,201322,23.145253367,90.6660555764
592,30353215,CHANDRA DIGHALIA,4,303532,23.0714417182,89.7789496271
593,10065133,CHANDRA MOHAN,4,100651,22.6548274251,90.5002092866
594,45896719,CHANDRAKONA,4,458967,24.9187700325,90.144403299
595,55736418,CHAORA BARGACHHA,4,557364,26.0201313883,88.788247064
596,20198122,CHAPITALA,4,201981,23.6946732516,90.9729623714
597,20517323,CHAR ALEXANDAR,4,205173,22.6708773313,90.8923265992
598,20517331,CHAR ALGI,4,205173,22.6590390087,90.9428889611
599,50706620,CHAR ANUPNAGAR,4,507066,24.5332846227,88.2975296089
600,45391529,CHAR AOMKHAOA,4,453915,25.3418798234,89.7570358936
601,30686430,CHAR ARALIA,4,306864,23.9001449421,90.7664105736
602,50813425,CHAR ASHARIADAHA,4,508134,24.4057820376,88.3537260955
603,40011415,CHAR BANIARI,4,400114,22.7789005959,89.8982431488
604,20517339,CHAR BEDAMA,4,205173,22.7018073679,90.9407755168
605,30861415,CHAR BHAGA,4,308614,23.2667252306,90.5044573169
606,55490647,CHAR BHURUNGAMARI,4,554906,26.1367352089,89.7241893026
607,10785737,CHAR BISWAS,4,107857,22.014566084,90.5383108642
608,20123326,CHAR CHARTALA,4,201233,24.0149315041,90.984119312
609,20758533,CHAR CLERK,4,207585,22.5917481629,91.2487036276
915,50763363,HADAL,4,507633,24.1228181128,89.4065543079
610,30544025,CHAR DAULAT KHAN,4,305440,23.0433320749,90.2792324408
611,10066247,CHAR EKKARIA,4,100662,22.8591995989,90.5179712884
612,20517355,CHAR GAZI,4,205173,22.5937502761,91.0074720341
613,50885015,CHAR GIRISH,4,508850,24.6947744799,89.7549404701
614,30292138,CHAR HARIRAMPUR,4,302921,23.6150211725,89.9693721615
615,45615233,CHAR ISHWARDIA,4,456152,24.7695516608,90.4316978104
616,20758535,CHAR JABBAR,4,207585,22.6966070842,91.0672181284
617,30292157,CHAR JHAUKANDA,4,302921,23.5953620973,90.0273575752
618,20513363,CHAR KADIRA,4,205133,22.751583077,90.9412589237
619,10092528,CHAR KALMI,4,100925,22.0927560771,90.6442475253
620,10092919,CHAR KHALIFA,4,100929,22.600603242,90.7118998128
621,20753638,CHAR KING,4,207536,22.3686526194,91.0273788199
622,30294723,CHAR MADHABDIA,4,302947,23.6677505446,89.8121084796
623,20309447,CHAR MAJLISHPUR,4,203094,22.9331412112,91.3587138536
624,30685240,CHAR MANDALIA,4,306852,24.2286443411,90.7650524619
625,20515847,CHAR MOHANA,4,205158,23.0018245853,90.7361278464
626,10065151,CHAR MONAI,4,100651,22.7375116287,90.4486357431
627,10789734,CHAR MONTAZ,4,107897,21.8988538571,90.5342672963
628,45615240,CHAR NILAKSHMIA,4,456152,24.7514236276,90.4719155059
629,20156127,CHAR PATHARGHATA,4,201561,22.3130364475,91.8345319512
630,45392923,CHAR PUTIMARI,4,453929,25.0431074227,89.8867231045
631,20517387,CHAR RAMIZ,4,205173,22.6311735382,90.9743357868
632,10091821,CHAR SAMAIA,4,100918,22.6555122729,90.6090501229
633,30686437,CHAR SUBUDDI,4,306864,23.9406856866,90.829816097
634,50812539,CHARGHAT,4,508125,24.2527867117,88.7707190928
635,60915327,CHARIKATA,4,609153,25.088168318,92.1801769057
636,30561038,CHAR KATARI,4,305610,24.0067945837,89.7552099843
637,60902919,CHARNAR CHAR,4,609029,24.7708558452,91.2407016923
638,20758331,CHASHIRHAT,4,207583,23.0656426122,91.1174121227
639,20193123,CHAUDDAGRAM,4,201931,23.2279268454,91.3186756068
640,20193199,PAURASHAVA,4,201931,23.2380403956,91.3039682597
641,30483326,CHAUGANGA,4,304833,24.5113641379,90.9629618076
642,50102719,CHAUKIBARI,4,501027,24.6266881357,89.5250819615
643,40555727,CHAULIA,4,405557,23.4532954628,89.4627991752
644,20750799,PAURASHAVA,4,207507,22.9430246802,91.1072119364
645,10424347,CHENCHRI RAMPUR,4,104243,22.425834223,90.0677957622
646,20193119,CHEORA,4,201931,23.1487175945,91.2956019351
647,50645028,CHERAGPUR,4,506450,24.8995779768,88.8388739755
648,50762211,CHHAIKHOLA,4,507622,24.2981826238,89.3027780912
649,20198131,CHHALIAKANDI,4,201981,23.5826100047,90.8730012643
650,55329125,CHHAPARHATI,4,553291,25.4719083365,89.5516734404
651,60902313,CHHATAK,4,609023,25.0003717303,91.6237868314
652,40509436,CHHATIAN,4,405094,23.8798991809,88.9994214944
653,20750728,CHHAYANI,4,207507,22.8973973514,91.0099189058
654,30861425,CHHAYGAON,4,308614,23.1931101612,90.4057685881
655,45720947,CHHIRAM,4,457209,24.9511803559,90.9410015025
656,30866938,CHIKANDI,4,308669,23.2641288458,90.2930306182
657,20157418,CHIKDAIR,4,201574,22.5451963852,91.8812444158
658,40503927,CHILMARI,4,405039,24.1211544634,88.7744116911
659,45392931,CHINADULLI,4,453929,25.0709301377,89.7222067999
660,10794731,CHIRA PARA PARSATURIA,4,107947,22.5935155236,90.0483249063
661,30866947,CHITALIA,4,308669,23.193491748,90.297210487
662,20305123,CHITHALIA,4,203051,23.1941372842,91.4109854366
663,50108519,CHOPINAGAR,4,501085,24.7611434122,89.4285487089
664,60362619,CHUNARUGHAT,4,603626,24.2375825873,91.5085653686
665,55275615,DABAR,4,552756,25.851242288,88.5331711357
666,20157425,DABUA,4,201574,22.5630718036,91.9193850642
667,30291830,DADPUR,4,302918,23.450299667,89.7127087165
668,55329131,DAHABANDA,4,553291,25.5393605538,89.5319707913
669,55527019,DAHAGRAM,4,555270,26.3019519308,88.9473444992
670,50708817,DAIPUKURIA,4,507088,24.8179079799,88.1974706076
671,45611334,DAKATIA,4,456113,24.3786603877,90.2749300417
672,20156191,DAKHIN D. BHURSHI,4,201561,22.3163607519,91.9732795184
673,60903221,DAKSHIN  SUKHAIRRAJAPUR,4,609032,24.882106497,91.1206036147
674,20134723,DAKSHIN ALGI DURGAPUR,4,201347,23.0782078333,90.6649603928
675,40475322,DAKSHIN BEDKASHI,4,404753,22.2404922027,89.3219370828
676,60903235,DAKSHIN BONGSHIKUNDA,4,609032,25.1243359869,91.0174101736
677,20194041,DAKSHIN DHAMTI,4,201940,23.5144063952,90.9810369775
678,20224540,DAKSHIN DHURUNG,4,202245,21.8700901737,91.8572788417
679,20193634,DAKSHIN ELLIOTGANJ,4,201936,23.516983521,90.8512508834
680,20135831,DAKSHIN GOHAT,4,201358,23.299129528,90.935294646
681,20197445,DAKSHIN JHALAM,4,201974,23.173858877,91.0293584593
682,10092985,DAKSHIN JOYNAGAR,4,100929,22.5627948078,90.6881984184
683,60902342,DAKSHIN KHURMA,4,609023,24.9293817326,91.5999691303
684,20153723,DAKSHIN MADRASHA,4,201537,22.4404905899,91.8495917632
685,20134571,DAKSHIN PAIK PARA,4,201345,23.1563711379,90.7699232384
686,60361118,DAKSHIN PURBA BANIYACHANG,4,603611,24.4942844439,91.3815539007
687,20139582,DAKSHIN ROYSREE,4,201395,23.2076050861,90.9962773123
688,20134583,DAKSHIN RUPSA,4,201345,23.0861716247,90.7679297425
689,40874731,DAKSHIN SREEPUR,4,408747,22.4618245162,89.0988144562
690,20139590,DAKSHIN SUCHI PARA,4,201395,23.164904312,90.9268156192
691,30263660,DAKSHINGAON (PART),4,302636,23.750805567,90.4525521093
692,30263738,DAKSHINKHAN (PART),4,302637,23.8393447395,90.4452087616
693,10785755,DAKUA,4,107857,22.1963816895,90.4485673144
694,55523935,DALAGRAM,4,555239,25.9975493428,89.2324239461
695,40476938,DAMODARPUR,4,404769,22.9524681727,89.4591847888
696,55328225,DAMODARPUR,4,553282,25.4348265975,89.4597655208
697,55850325,DAMODARPUR,4,558503,25.7051219158,89.0398363082
698,30862599,DAMUDYA PAURASHAVA,4,308625,23.1324176154,90.4372683364
699,30296227,DANGI,4,302962,23.4746386039,89.9127788502
700,50762225,DANTHIA BAMANGRAM,4,507622,24.1865715566,89.2317042229
701,55733614,DAOABARI,4,557336,26.0698941912,89.0621584144
702,45615247,DAPUNIA,4,456152,24.7333333127,90.3385081029
703,20304154,DARBARPUR,4,203041,23.1090034365,91.444077201
704,50817243,DARSHAN PARA,4,508172,24.4789287976,88.5332716296
705,30862523,DARUL AMAN,4,308625,23.1527470029,90.4563951712
706,60581439,DASHER BAZAR,4,605814,24.7377195147,92.1414341048
707,10785252,DASHMINA,4,107852,22.2618294064,90.5687020054
708,20514340,DATTA PARA,4,205143,22.9707057554,90.9152320223
709,30548736,DATTA PARA,4,305487,23.363944267,90.1181075412
710,20193699,PAURASHAVA,4,201936,23.5317331552,90.7280269733
711,10795834,DAUDKHALI,4,107958,22.3254002016,90.0223892678
712,30822938,DAULATDIA,4,308229,23.7803621154,89.7683593822
713,40441431,DAULATPUR,4,404414,23.6085947555,89.02172135
714,50881154,DAULATPUR,4,508811,24.2561606664,89.6860300162
715,55273838,DAULATPUR,4,552738,25.4258490584,88.9570056516
716,20193682,PURBA PANCHGACHHIA,4,201936,23.4427379174,90.7543917549
717,20194029,DEBIDWAR,4,201940,23.6305102736,90.9871582412
718,55949436,DEBIPUR,4,559494,26.1713682135,88.5211276147
719,50760531,DEBOTTAR,4,507605,24.0971232549,89.2649124785
720,60367721,DEBPARA,4,603677,24.5540882001,91.6073048153
721,30294731,DECREERCHAR,4,302947,23.6236828605,89.8791778628
722,30484217,DEHUNDA,4,304842,24.4769894986,90.9075197664
723,30932323,DELDUAR,4,309323,24.1667901809,89.9633456846
724,30261265,DEMRA (PART),4,302612,23.7374888473,90.4768663621
725,20221631,DEMUSIA,4,202216,21.7669148177,91.9659986646
726,30480247,DEOGHAR,4,304802,24.3002185216,91.0454173136
727,20190937,DEORA,4,201909,23.3566330125,91.0327799333
728,60902999,PAURASHAVA,4,609029,24.7822799492,91.350151977
729,50888921,DESHIGRAM,4,508889,24.4995592785,89.3979698194
730,45391558,DEWANGANJ,4,453915,25.132735456,89.7794363634
731,60913825,DHAKA DAKSHIN,4,609138,24.8114737908,92.0346412091
732,30489227,DHALA,4,304892,24.589175766,90.9094854677
733,45728331,DHALA MULGAON,4,457283,24.960783524,90.6754866862
734,40874739,DHALBARIA,4,408747,22.3950454621,89.0081488091
735,10095428,DHALI GAURNAGAR,4,100954,22.3218840625,90.8112643025
736,30333238,DHALJORA,4,303332,24.0315650148,90.1709265629
737,20198743,DHALUA,4,201987,23.1150687435,91.2514858693
738,50642842,DHAMOIRHAT,4,506428,25.1503940081,88.8834981482
739,55770440,DHAMOR,4,557704,26.3161599843,88.4253178033
740,30267239,DHAMSANA,4,302672,23.9457456965,90.2589694224
741,55499439,DHAMSERNI,4,554994,25.651444715,89.6500140956
742,20754745,DHAN SIRI,4,207547,22.7815451249,91.1651869093
743,30932547,DHANBARI,4,309325,24.7092554427,89.9701151413
744,30932599,PAURASHAVA,4,309325,24.6848187935,89.9509689554
745,40558535,DHANESHWARGATI,4,405585,23.4081425816,89.2871491871
746,45619428,DHANIKHOLA,4,456194,24.6391368218,90.3602534728
747,10786655,DHANKHALI,4,107866,22.0622437561,90.3220335972
748,30567057,DHANKORA,4,305670,23.9110922825,90.0554593833
749,45893712,DHANSHAIL,4,458937,25.1811440053,90.016470658
750,55940863,DHANTALA,4,559408,26.1731819241,88.3164662965
751,50694140,DHARABARISHA,4,506941,24.3408218795,89.2343368274
752,40501554,DHARAMPUR,4,405015,24.0295336768,88.9509089913
753,60903238,DHARMAPASHA,4,609032,24.9242787725,91.0427147614
754,20153328,DHARMAPUR,4,201533,22.607264979,91.8755444035
755,20758747,DHARMAPUR,4,207587,22.7332086822,91.0699374855
756,55271757,DHARMAPUR,4,552717,25.5473635969,88.5474395254
757,20158236,PURBA DHEMSA,4,201582,22.1054182874,92.0587013038
758,20151838,DHOPACHHARI,4,201518,22.2473321165,92.1215254727
759,50767225,DHOPADAHA,4,507672,24.0861966231,89.5183808168
1298,45393647,MESHTA,4,453936,24.8405160768,89.8647987381
760,30933821,DHOPAKANDI,4,309338,24.5755943738,89.963667758
761,40013828,DHOPAKHALI,4,400138,22.7027093984,89.859298046
